Cadmium mättad 1s, 2 average
Integration time [ms]: 1000,000
Averaging Nr. [scans]: 2
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804349U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
327,846; 3469,500;  184,500;    0,000
327,864; 2903,500;  -49,000;    0,000
327,882; 3003,500;  139,000;    0,000
327,900; 2984,500;   64,500;    0,000
327,918; 2685,000; -109,500;    0,000
327,936; 2714,500;  -18,000;    0,000
327,954; 2627,000;   35,500;    0,000
327,972; 2906,000;  187,000;    0,000
327,990; 3211,500;  487,000;    0,000
328,008; 2090,000; -446,000;    0,000
328,026; 2136,000; -294,500;    0,000
328,044; 1784,000; -550,500;    0,000
328,062; 2451,000;  161,500;    0,000
328,080; 2267,500; -157,500;    0,000
328,098; 2301,000;  -56,500;    0,000
328,116; 1994,500; -354,500;    0,000
328,134; 1719,000; -372,500;    0,000
328,152; 1903,000; -113,500;    0,000
328,170; 2239,500;  276,000;    0,000
328,188; 2055,000; -158,500;    0,000
328,206; 1848,000; -249,500;    0,000
328,224; 2054,000;  -30,500;    0,000
328,242; 2071,500;  -61,000;    0,000
328,260; 1896,000; -193,000;    0,000
328,278; 2158,500;  187,500;    0,000
328,296; 1432,500; -423,000;    0,000
328,314; 1742,000;    3,500;    0,000
328,332; 1554,500; -187,000;    0,000
328,349; 1455,000; -281,000;    0,000
328,367; 1556,500; -244,500;    0,000
328,385; 1545,500; -179,000;    0,000
328,403; 3030,500; 1218,500;    0,000
328,421; 1206,500; -385,500;    0,000
328,439; 1252,000; -291,500;    0,000
328,457; 1012,500; -499,500;    0,000
328,475; 1277,000; -348,000;    0,000
328,493; 1805,500;  348,000;    0,000
328,511; 1391,000; -137,000;    0,000
328,529; 1419,000;  -27,000;    0,000
328,547; 1550,500;  126,000;    0,000
328,565; 1487,500;   27,500;    0,000
328,582; 1166,500;  -32,000;    0,000
328,600; 1354,500;  205,000;    0,000
328,618;  627,000; -486,500;    0,000
328,636;  642,000; -374,500;    0,000
328,654; 1461,500;  318,500;    0,000
328,672;  969,000; -174,000;    0,000
328,690; 1188,500;   54,000;    0,000
328,708;  627,500; -336,500;    0,000
328,726;  539,500; -425,500;    0,000
328,744;  713,000; -178,000;    0,000
328,761;  775,000; -280,000;    0,000
328,779;  829,500; -252,000;    0,000
328,797;  868,000; -142,500;    0,000
328,815;  996,500;   13,000;    0,000
328,833;  651,000; -293,500;    0,000
328,851;  770,500; -157,000;    0,000
328,869;  622,000; -264,500;    0,000
328,887;  629,000; -285,500;    0,000
328,904;  493,000; -363,500;    0,000
328,922;  868,500;   29,000;    0,000
328,940;  624,500; -204,000;    0,000
328,958;  976,000;   91,500;    0,000
328,976;  813,000;  -85,000;    0,000
328,994;  676,500; -165,000;    0,000
329,012;  927,000;  114,000;    0,000
329,029;  971,000;   75,500;    0,000
329,047; 1374,500;  376,500;    0,000
329,065;  364,500; -474,500;    0,000
329,083;  711,000;  -54,500;    0,000
329,101;  516,500; -291,000;    0,000
329,119;  692,000; -203,500;    0,000
329,136;  259,000; -576,000;    0,000
329,154;  648,000; -170,500;    0,000
329,172;  478,500; -252,500;    0,000
329,190;  736,500;  -11,500;    0,000
329,208; 1305,000;  613,000;    0,000
329,226;  684,000;   -4,500;    0,000
329,243;  663,000;  -22,500;    0,000
329,261;  171,000; -433,500;    0,000
329,279; 1205,500;  481,000;    0,000
329,297;  591,000;   26,500;    0,000
329,315;  680,000;   97,500;    0,000
329,332;  515,000;  -90,500;    0,000
329,350;  526,500;  -59,000;    0,000
329,368;  752,000;   96,000;    0,000
329,386;  602,500;  -89,000;    0,000
329,404;  689,500;   13,500;    0,000
329,421;  374,500; -335,500;    0,000
329,439;  819,500;   39,500;    0,000
329,457;  493,000; -232,500;    0,000
329,475;  422,500; -176,000;    0,000
329,493;  700,500;   69,500;    0,000
329,510;  585,000;  -75,000;    0,000
329,528;  -30,500; -661,500;    0,000
329,546;  -62,000; -709,500;    0,000
329,564; 1382,000;  700,000;    0,000
329,582;  564,000; -154,500;    0,000
329,599;  596,500; -119,500;    0,000
329,617;  955,000;   71,000;    0,000
329,635;  765,000;  191,000;    0,000
329,653;  640,500;   55,500;    0,000
329,670;  428,000; -112,500;    0,000
329,688;  738,500;  277,000;    0,000
329,706;  575,500;   62,000;    0,000
329,724;  428,000; -134,500;    0,000
329,741;  582,000;   77,500;    0,000
329,759;  398,500; -231,500;    0,000
329,777;  618,000;   83,500;    0,000
329,795;  440,500; -131,500;    0,000
329,812;  284,000; -288,500;    0,000
329,830;  708,500;  213,500;    0,000
329,848;  209,000; -325,000;    0,000
329,866;  329,500; -245,500;    0,000
329,883;  273,500; -190,000;    0,000
329,901;  624,500;   54,500;    0,000
329,919;  235,500; -363,500;    0,000
329,936;  535,000;  -58,000;    0,000
329,954;  657,500;   47,000;    0,000
329,972;  455,000;  -65,000;    0,000
329,990;  -19,000; -460,000;    0,000
330,007;  227,500; -249,000;    0,000
330,025; -245,500; -563,500;    0,000
330,043;  675,500;  187,000;    0,000
330,060;  -13,500; -592,500;    0,000
330,078;  113,000; -244,000;    0,000
330,096;  315,500; -149,500;    0,000
330,114;  100,500; -263,000;    0,000
330,131;  761,000;  432,500;    0,000
330,149;  210,500;  -92,500;    0,000
330,167;  652,500;  202,000;    0,000
330,184;  257,000; -172,000;    0,000
330,202;  267,000; -169,000;    0,000
330,220;  615,000;  135,000;    0,000
330,237;  473,000;  -55,500;    0,000
330,255;  471,000;   -8,000;    0,000
330,273;  513,500;   97,500;    0,000
330,290;   59,000; -313,500;    0,000
330,308;  592,500;  215,000;    0,000
330,326;  214,000; -280,000;    0,000
330,343;  461,500;  -21,500;    0,000
330,361;  647,000;  147,500;    0,000
330,379;  505,500;  -30,000;    0,000
330,396;  833,500;  246,000;    0,000
330,414;  218,000; -248,500;    0,000
330,432;  409,000;  -51,000;    0,000
330,449;  223,500; -165,500;    0,000
330,467;  223,000; -263,500;    0,000
330,485;    4,500; -420,500;    0,000
330,502;  111,500; -228,500;    0,000
330,520;  348,500; -133,500;    0,000
330,538;  484,500;  -15,000;    0,000
330,555;  390,500;  -69,000;    0,000
330,573;  176,500; -300,500;    0,000
330,591;  456,000;   -1,500;    0,000
330,608;  652,000;  223,000;    0,000
330,626;  539,500;   69,500;    0,000
330,643;  515,500;   39,000;    0,000
330,661;  193,000; -134,500;    0,000
330,679; -129,500; -437,000;    0,000
330,696;  448,000;  109,000;    0,000
330,714;   45,000; -347,500;    0,000
330,732;  251,000; -228,000;    0,000
330,749;  413,000;   -8,500;    0,000
330,767;  618,000;  320,000;    0,000
330,784;  259,500; -176,500;    0,000
330,802;  348,500;  -82,000;    0,000
330,820;  584,000;  175,000;    0,000
330,837;  320,500;   59,500;    0,000
330,855;  351,500;   45,000;    0,000
330,872;  310,000;  -13,500;    0,000
330,890;  821,500;  412,000;    0,000
330,908;  167,000; -171,000;    0,000
