Na omättad 1.5ms averaging: 100
Integration time [ms]:   1,500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
343,531;   -4,317;   -3,553;    0,000
343,698;    7,032;   -2,861;    0,000
343,865;    0,402;   -1,303;    0,000
344,031;   -5,478;   -1,068;    0,000
344,198;   -2,652;    3,740;    0,000
344,365;    1,697;   -5,664;    0,000
344,532;    2,288;   -3,438;    0,000
344,699;    3,454;    1,029;    0,000
344,866;    9,930;    5,471;    0,000
345,032;    2,235;  -12,463;    0,000
345,199;    5,435;    0,396;    0,000
345,366;   -3,938;    4,419;    0,000
345,533;   -3,917;   -0,292;    0,000
345,699;    4,178;   -3,587;    0,000
345,866;    5,033;    3,332;    0,000
346,033;    2,874;    0,337;    0,000
346,200;   -0,332;   -8,411;    0,000
346,366;    1,894;   -8,937;    0,000
346,533;   -6,073;   -4,237;    0,000
346,700;    3,704;   -3,510;    0,000
346,867;   -1,191;    0,755;    0,000
347,033;    3,769;   -4,826;    0,000
347,200;   -4,648;    8,854;    0,000
347,367;   -2,421;   -8,396;    0,000
347,534;   -1,180;   -0,446;    0,000
347,700;   -6,949;   -8,503;    0,000
347,867;   -3,330;   -9,815;    0,000
348,034;    4,331;   -4,381;    0,000
348,200;   -0,261;  -10,373;    0,000
348,367;    4,208;    0,019;    0,000
348,534;   -1,603;    2,707;    0,000
348,700;    4,669;    1,520;    0,000
348,867;   -1,538;    1,661;    0,000
349,034;    5,064;   -8,098;    0,000
349,200;   -2,329;   -3,208;    0,000
349,367;   -3,383;    1,536;    0,000
349,534;   -1,760;   -1,529;    0,000
349,700;    2,035;   -5,647;    0,000
349,867;   -0,444;   -2,598;    0,000
350,033;    4,346;   -9,419;    0,000
350,200;   -0,093;    0,530;    0,000
350,367;    2,681;   -4,893;    0,000
350,533;   -4,271;   -6,035;    0,000
350,700;    4,922;   -0,859;    0,000
350,866;   -1,998;    8,474;    0,000
351,033;    2,212;   -4,347;    0,000
351,200;    2,480;   -3,396;    0,000
351,366;    0,176;  -11,628;    0,000
351,533;  -10,573;   -3,169;    0,000
351,699;   -0,969;   -4,537;    0,000
351,866;   -3,623;    1,088;    0,000
352,032;    2,132;  -10,238;    0,000
352,199;   -2,562;    3,004;    0,000
352,365;    2,424;   -4,450;    0,000
352,532;   -4,424;   -7,001;    0,000
352,698;    3,010;   -5,235;    0,000
352,865;   -0,880;    3,056;    0,000
353,031;    2,712;   -2,460;    0,000
353,198;   -0,046;    0,273;    0,000
353,364;   -1,607;  -11,701;    0,000
353,531;    6,390;   -4,316;    0,000
353,697;   -1,906;   -2,622;    0,000
353,864;   -7,526;   -2,528;    0,000
354,030;   -4,290;   -0,889;    0,000
354,197;   -2,604;    4,814;    0,000
354,363;    2,273;   -4,162;    0,000
354,530;   -5,420;    6,098;    0,000
354,696;   -2,420;   -2,041;    0,000
