VäteMätning1
Integration time [ms]: 150,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
354,030;   19,519;   -7,385;    0,000
354,197;   75,823;   53,144;    0,000
354,363;   64,551;   67,467;    0,000
354,530;  108,052;   88,836;    0,000
354,696;   38,236;   33,480;    0,000
354,863;   -1,151;   -1,903;    0,000
355,029;  120,233;   88,711;    0,000
355,195;  -59,236;  -88,138;    0,000
355,362;   -2,904;  -41,287;    0,000
355,528;    1,296;  -12,447;    0,000
355,695;   39,530;   50,882;    0,000
355,861;   35,790;  -53,015;    0,000
356,027;  -10,243;   -7,466;    0,000
356,194;   16,626;   -3,117;    0,000
356,360;   32,890;   -7,936;    0,000
356,527;  120,501;   92,621;    0,000
356,693;   13,697;  -43,778;    0,000
356,859;   85,927;   35,874;    0,000
357,026;  -18,171;  -50,648;    0,000
357,192;   34,537;    1,640;    0,000
357,358;   88,353;   32,296;    0,000
357,525;   63,859;   43,934;    0,000
357,691;   69,396;   29,483;    0,000
357,857;   60,990;   47,385;    0,000
358,024;   76,629;   99,082;    0,000
358,190;  -28,869;  -51,967;    0,000
358,356;   10,616;  -32,153;    0,000
358,523;   57,396;   -5,447;    0,000
358,689;   11,149;    0,797;    0,000
358,855;   -2,626;  -51,480;    0,000
359,022;   34,086;   19,256;    0,000
359,188;   50,122;  -12,685;    0,000
359,354;   10,770;   -6,870;    0,000
359,520;  -20,118;  -15,573;    0,000
359,687;   21,438;    9,240;    0,000
359,853;   52,497;   37,413;    0,000
360,019;  -17,444;  -47,905;    0,000
360,185;  -36,688;  -54,292;    0,000
360,352;   32,426;  -21,596;    0,000
360,518;  -11,367;  -35,019;    0,000
360,684;   21,879;  -34,003;    0,000
360,850;   23,975;    4,129;    0,000
361,016;   52,183;   -1,513;    0,000
361,183;   40,322;  -17,755;    0,000
361,349;   14,361;   -7,537;    0,000
361,515;   51,424;   16,305;    0,000
361,681;   37,716;    4,416;    0,000
361,847;   37,367;   -5,308;    0,000
362,014;   17,205;   -5,280;    0,000
362,180;   83,804;   47,950;    0,000
362,346;  -16,940;  -62,336;    0,000
362,512;   41,175;   -7,520;    0,000
362,678;   -3,508;  -45,846;    0,000
362,844;   75,018;   12,976;    0,000
363,010;   19,452;  -24,434;    0,000
363,177;   28,342;  -12,001;    0,000
363,343;   26,403;   -3,849;    0,000
363,509;    5,907;   -0,881;    0,000
363,675;  -49,202;  -85,518;    0,000
363,841;   11,083;    0,896;    0,000
364,007;   76,470;   10,661;    0,000
364,173;   33,875;    9,220;    0,000
364,339;  128,357;  120,464;    0,000
364,505;   -3,888;  -19,252;    0,000
364,671;  -40,511;  -46,206;    0,000
364,838;   68,586;   71,956;    0,000
365,004;  109,037;   60,571;    0,000
365,170;   73,434;   45,911;    0,000
365,336;   57,327;   11,364;    0,000
365,502;   34,563;    4,854;    0,000
365,668;   -2,004;   -3,678;    0,000
365,834;   16,812;  -26,752;    0,000
366,000;  -67,632;  -96,139;    0,000
366,166;   26,966;   18,053;    0,000
366,332;   36,396;   19,083;    0,000
366,498;   36,008;  -46,890;    0,000
366,664;   34,615;   18,477;    0,000
366,830;    9,822;  -70,516;    0,000
366,996;   -2,674;  -46,217;    0,000
367,162;   81,379;   56,388;    0,000
367,328;   30,989;   -9,706;    0,000
367,494;   75,989;   55,585;    0,000
367,660;   29,740;  -21,060;    0,000
367,826;  -13,328;  -75,170;    0,000
367,992;   70,083;   27,296;    0,000
368,158;  553,109;  523,479;    0,000
368,323;    5,190;  -53,306;    0,000
368,489;   71,014;   -9,692;    0,000
368,655;   75,652;   -5,364;    0,000
368,821;   17,103;  -20,440;    0,000
368,987;   22,816;   -3,223;    0,000
369,153;   46,566;   -5,177;    0,000
369,319;   59,404;   44,911;    0,000
369,485;  -60,401;  -99,878;    0,000
