Cadmium 200ms, 2 average
Integration time [ms]: 200,000
Averaging Nr. [scans]: 2
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804349U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
324,861;  480,500;    3,120;    0,000
324,879;  455,500;   -0,063;    0,000
324,898;  466,000;   -3,820;    0,000
324,916;  543,000;    0,323;    0,000
324,935;  558,000;    0,087;    0,000
324,953;  513,500;    2,767;    0,000
324,971;  589,500;   -1,587;    0,000
324,990;  456,500;   -0,937;    0,000
325,008;  612,000;   -0,653;    0,000
325,026;  859,000;    1,307;    0,000
325,045;  833,000;    1,660;    0,000
325,063;  989,000;    1,983;    0,000
325,082; 1115,000;    1,370;    0,000
325,100; 1560,000;   -2,153;    0,000
325,118; 2739,000;   -0,987;    0,000
325,137; 4939,000;   -2,623;    0,000
325,155; 7453,000;    1,130;    0,000
325,173;10451,500;    6,047;    0,000
325,192;13073,500;   -1,507;    0,000
325,210;14149,000;    0,740;    0,000
325,228;16903,000;    6,363;    0,000
325,247;23979,000;   -1,133;    0,000
325,265;34432,000;   -0,570;    0,000
325,284;37943,000;    2,613;    0,000
325,302;33052,000;    3,413;    0,000
325,320;20042,500;    0,997;    0,000
325,339; 6687,000;   -1,673;    0,000
325,357; 2483,500;   -2,393;    0,000
325,375; 1618,000;   -2,373;    0,000
325,394; 1398,500;   -0,317;    0,000
325,412; 1119,000;   -1,957;    0,000
325,430;  975,500;    0,613;    0,000
325,449;  995,000;   -2,107;    0,000
325,467;  880,000;   -1,970;    0,000
325,485;  918,500;   -3,873;    0,000
325,503; 1001,000;    0,600;    0,000
325,522;  907,500;   -1,893;    0,000
325,540; 1187,000;    7,847;    0,000
325,558;  974,500;   -0,660;    0,000
325,577;  970,500;   -0,607;    0,000
325,595;  876,000;   -1,113;    0,000
325,613; 1242,000;   -1,430;    0,000
325,632; 1502,000;    3,913;    0,000
325,650; 1634,500;    4,607;    0,000
325,668; 1664,500;   -6,667;    0,000
325,686; 1765,000;   -0,223;    0,000
325,705; 1500,500;   -0,863;    0,000
325,723; 1834,500;    3,693;    0,000
325,741; 2446,500;    0,857;    0,000
325,760; 3459,500;   -2,907;    0,000
325,778; 5316,000;    0,820;    0,000
325,796; 6557,500;    0,223;    0,000
325,814; 6960,000;    0,440;    0,000
325,833; 6345,500;    2,273;    0,000
325,851; 8071,000;    2,213;    0,000
325,869;13709,000;    1,753;    0,000
325,888;24473,500;    5,190;    0,000
325,906;36322,000;   -2,080;    0,000
325,924;46347,000;   -3,120;    0,000
325,942;59810,500;   -4,767;    0,000
325,961;64719,000;   -0,803;    0,000
325,979;64751,500;    2,727;    0,000
325,997;64719,000;   -3,617;    0,000
326,015;64751,500;    0,443;    0,000
326,034;64719,000;   -5,083;    0,000
326,052;64751,500;   -3,187;    0,000
326,070;64719,000;    0,473;    0,000
326,088;64751,500;   -0,277;    0,000
326,107;64719,000;    4,107;    0,000
326,125;64751,500;   -2,420;    0,000
326,143;64719,000;   -1,210;    0,000
326,161;64751,500;    0,110;    0,000
326,179;64719,000;   -1,410;    0,000
326,198;64751,500;    1,233;    0,000
326,216;64719,000;    0,530;    0,000
326,234;64751,500;    1,273;    0,000
326,252;64719,000;   -0,560;    0,000
326,271;64751,500;    2,413;    0,000
326,289;64719,000;   -0,640;    0,000
326,307;64751,500;    1,613;    0,000
326,325;64719,000;   -0,083;    0,000
326,343;64751,500;    2,943;    0,000
326,362;64719,000;   -3,520;    0,000
326,380;64751,500;    0,007;    0,000
326,398;64719,000;   -3,520;    0,000
326,416;64751,500;    2,300;    0,000
326,434;64719,000;    3,413;    0,000
326,453;64751,500;    5,843;    0,000
326,471;64719,000;    2,547;    0,000
326,489;64751,500;    1,280;    0,000
326,507;64719,000;   -0,143;    0,000
326,525;64751,500;    2,607;    0,000
326,544;64719,000;   -1,063;    0,000
326,562;64751,500;    2,490;    0,000
326,580;64719,000;   -3,893;    0,000
326,598;64751,500;    0,517;    0,000
326,616;64719,000;   -5,423;    0,000
326,634;64751,500;    1,523;    0,000
326,653;64719,000;   -2,937;    0,000
326,671;64751,500;    0,463;    0,000
326,689;64719,000;    0,143;    0,000
326,707;64751,500;   -1,000;    0,000
326,725;64719,000;    1,807;    0,000
326,743;64751,500;   -3,083;    0,000
326,762;64719,000;   -1,283;    0,000
326,780;64751,500;    1,403;    0,000
326,798;64719,000;    0,500;    0,000
326,816;64751,500;   -5,693;    0,000
326,834;64719,000;   -3,803;    0,000
326,852;64751,500;   -3,710;    0,000
326,870;64719,000;    1,037;    0,000
326,889;64751,500;    1,687;    0,000
326,907;64719,000;   -2,603;    0,000
326,925;64751,500;    0,113;    0,000
326,943;64719,000;   -2,653;    0,000
326,961;64751,500;   -2,147;    0,000
326,979;64719,000;   -1,443;    0,000
326,997;64751,500;   -5,200;    0,000
327,015;64719,000;   -2,783;    0,000
327,034;64751,500;   -2,337;    0,000
327,052;64719,000;    0,090;    0,000
327,070; 2246,500;    1,787;    0,000
327,088; 5462,500;   -3,583;    0,000
327,106; 1859,500;    0,977;    0,000
327,124; 1951,500;    1,707;    0,000
327,142; 1835,000;    0,607;    0,000
327,160; 1632,500;   -1,093;    0,000
327,178; 1551,500;   -0,663;    0,000
327,196; 1570,000;   -2,767;    0,000
327,215; 1199,000;    2,057;    0,000
327,233; 1233,000;   -3,577;    0,000
327,251; 1133,500;   -5,817;    0,000
327,269; 1291,500;    1,140;    0,000
327,287; 1317,500;    1,770;    0,000
327,305; 1161,000;   -1,023;    0,000
327,323; 1111,000;    0,303;    0,000
327,341; 1158,000;    0,223;    0,000
327,359; 1105,000;    1,497;    0,000
327,377; 1089,500;    1,827;    0,000
327,395; 1051,500;    0,053;    0,000
327,413; 1178,000;    1,753;    0,000
327,431; 1028,000;   -1,053;    0,000
327,450; 1029,000;   -1,340;    0,000
327,468;  908,000;   -3,717;    0,000
327,486;  809,000;   -2,897;    0,000
327,504;  707,500;    1,287;    0,000
327,522;  832,500;   -2,110;    0,000
327,540;  822,500;   -4,497;    0,000
327,558;  748,500;   -1,240;    0,000
327,576;  769,000;   -1,583;    0,000
327,594;  646,500;   -3,843;    0,000
327,612;  690,500;   -3,150;    0,000
327,630;  816,000;   -2,417;    0,000
327,648;  789,500;    4,037;    0,000
327,666;  604,000;   -4,127;    0,000
327,684;  688,500;    3,433;    0,000
327,702;  702,000;    1,557;    0,000
327,720;  545,500;   -4,997;    0,000
327,738;  521,000;   -1,970;    0,000
327,756;  599,000;   -2,113;    0,000
327,774;  624,000;   -0,127;    0,000
327,792;  517,500;    1,250;    0,000
327,810;  562,500;   -1,267;    0,000
327,828;  570,500;    0,393;    0,000
327,846;  538,000;    1,457;    0,000
327,864;  516,000;    1,830;    0,000
327,882;  484,500;   -1,847;    0,000
327,900;  530,500;   -0,647;    0,000
327,918;  412,000;    1,063;    0,000
327,936;  555,500;    1,113;    0,000
327,954;  465,500;   -0,230;    0,000
327,972;  473,500;    0,233;    0,000
327,990;  586,500;    0,277;    0,000
328,008;  347,000;   -1,963;    0,000
328,026;  288,500;   -0,957;    0,000
328,044;  253,000;   -1,833;    0,000
328,062;  484,000;   -2,727;    0,000
328,080;  352,500;    1,210;    0,000
328,098;  401,000;   -2,077;    0,000
328,116;  275,500;    0,323;    0,000
328,134;  277,000;   -3,300;    0,000
328,152;  313,000;   -0,037;    0,000
328,170;  517,000;    2,713;    0,000
328,188;  350,500;    0,693;    0,000
328,206;  281,000;    0,797;    0,000
328,224;  416,500;    0,180;    0,000
328,242;  319,000;   -6,110;    0,000
328,260;  325,500;    0,410;    0,000
328,278;  294,500;    0,263;    0,000
328,296;  204,500;    0,450;    0,000
328,314;  334,500;    0,950;    0,000
328,332;  240,000;   -0,167;    0,000
328,349;  128,500;   -2,507;    0,000
328,367;  325,500;   -2,063;    0,000
328,385;  261,500;   -4,680;    0,000
328,403; 1023,500;   16,167;    0,000
328,421;  238,500;   -2,700;    0,000
328,439;  235,500;   -3,610;    0,000
328,457;  129,500;   -3,120;    0,000
328,475;  201,000;   -5,193;    0,000
328,493;  292,500;    2,020;    0,000
328,511;  307,500;    0,557;    0,000
328,529;  259,000;    1,687;    0,000
328,547;  315,000;   -3,767;    0,000
328,565;  240,000;   -4,893;    0,000
328,582;  295,500;   -0,893;    0,000
328,600;  308,500;   -2,277;    0,000
328,618;  123,500;   -1,447;    0,000
328,636;  121,000;   -2,873;    0,000
328,654;  400,500;    6,753;    0,000
328,672;  155,500;   -3,853;    0,000
328,690;  203,500;    2,287;    0,000
328,708;   83,500;   -4,970;    0,000
328,726;  139,500;   -5,077;    0,000
328,744;  179,500;    0,713;    0,000
328,761;  124,000;   -0,307;    0,000
328,779;  115,000;   -0,677;    0,000
328,797;  186,000;    0,993;    0,000
328,815;  163,500;   -2,827;    0,000
328,833;  126,000;   -0,923;    0,000
328,851;  120,500;    1,217;    0,000
328,869;  107,500;   -4,580;    0,000
328,887;   44,500;    1,513;    0,000
328,904;  109,000;   -0,403;    0,000
328,922;  170,500;   -2,277;    0,000
328,940;  147,500;    0,700;    0,000
328,958;  235,000;   -0,427;    0,000
328,976;  112,500;    0,513;    0,000
328,994;   44,000;    0,413;    0,000
329,012;  231,500;   -2,633;    0,000
329,029;  192,000;   -2,717;    0,000
329,047;  204,000;    3,203;    0,000
329,065;   34,500;   -3,037;    0,000
329,083;  142,500;   -0,967;    0,000
329,101;   56,500;   -1,487;    0,000
329,119;  195,000;   -0,937;    0,000
329,136;  -26,500;   -0,423;    0,000
329,154;  126,500;    0,063;    0,000
329,172;   56,000;   -2,163;    0,000
329,190;  129,500;   -3,307;    0,000
329,208;  288,000;    0,750;    0,000
329,226;  170,000;    3,280;    0,000
329,243;  171,000;   -2,573;    0,000
329,261;   18,000;    3,027;    0,000
329,279;  171,000;    2,233;    0,000
329,297;  208,500;    2,487;    0,000
329,315;  176,500;    1,253;    0,000
329,332;  103,000;   -1,267;    0,000
329,350;   73,500;   -1,920;    0,000
329,368;  214,000;    2,717;    0,000
329,386;  143,000;   -3,450;    0,000
329,404;   94,500;   -1,060;    0,000
329,421;    8,000;   -2,180;    0,000
329,439;  176,000;    4,890;    0,000
329,457;  111,500;   -0,593;    0,000
329,475;   58,500;    0,837;    0,000
329,493;  104,000;    0,587;    0,000
329,510;  178,500;    3,800;    0,000
329,528;  -82,500;   -3,100;    0,000
