Kadmiummättad It:60 average:10
Integration time [ms]:  60,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804343U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
330,437;    5,400;   -0,637;    0,000
330,454;   71,900;   19,860;    0,000
330,472;   11,600;    0,703;    0,000
330,489;   37,900;   14,763;    0,000
330,507;   27,000;   -0,307;    0,000
330,525;   33,400;   14,883;    0,000
330,542;   12,500;  -14,407;    0,000
330,560;   22,300;    8,553;    0,000
330,577;   29,900;   10,950;    0,000
330,595;   66,100;   19,383;    0,000
330,612;    3,900;   -5,850;    0,000
330,630;   20,500;    5,233;    0,000
330,648;   15,600;   -6,903;    0,000
330,665;   56,200;    4,483;    0,000
330,683;    2,000;  -20,060;    0,000
330,700;   32,700;    2,173;    0,000
330,718;   23,300;   -6,167;    0,000
330,735;   50,400;   12,493;    0,000
330,753;   23,000;   -3,187;    0,000
330,770;   12,800;   -4,043;    0,000
330,788;   53,600;   12,757;    0,000
330,806;   -4,100;   -7,690;    0,000
330,823;    7,600;   -4,647;    0,000
330,841;   50,300;   13,313;    0,000
330,858;   52,500;   -3,143;    0,000
330,876;   15,000;    8,637;    0,000
330,893;    0,100;   -7,250;    0,000
330,911;   89,100;   23,063;    0,000
330,928;   -4,400;   -1,273;    0,000
330,946;   39,400;   11,657;    0,000
330,963;    5,100;  -10,450;    0,000
330,981;   49,900;   16,800;    0,000
330,998;    6,400;    1,113;    0,000
331,016;   51,300;   18,480;    0,000
331,033;   12,100;   -8,130;    0,000
331,051;   -9,000;   -1,083;    0,000
331,068;   14,300;   -2,030;    0,000
331,086;   40,600;   12,553;    0,000
331,103;   -8,100;  -12,900;    0,000
331,121;   59,700;   19,883;    0,000
331,138;    7,700;    2,170;    0,000
331,156;    6,600;   -8,860;    0,000
331,173;  -10,600;  -12,453;    0,000
331,191;   22,400;    5,153;    0,000
331,208;   17,200;   -7,753;    0,000
331,226;   24,400;   -2,053;    0,000
331,243;  -11,400;  -15,097;    0,000
331,261;   21,700;    0,967;    0,000
331,278;    8,200;   -4,720;    0,000
331,296;   39,700;   10,177;    0,000
331,313;   11,800;   -0,413;    0,000
331,331;   22,400;    2,783;    0,000
331,348;   53,200;    3,170;    0,000
331,366;   41,800;   25,563;    0,000
331,383;   18,600;   -1,313;    0,000
331,401;   75,500;   31,947;    0,000
331,418;    4,400;  -14,580;    0,000
331,435;   43,900;   11,633;    0,000
331,453;   40,800;    0,400;    0,000
331,470;   44,800;    1,840;    0,000
331,488;   55,900;   -8,453;    0,000
331,505;  204,100;   22,063;    0,000
331,523;  250,900;   -9,827;    0,000
331,540;  216,800;   -0,043;    0,000
331,558;  103,300;    8,280;    0,000
331,575;   50,600;    3,500;    0,000
331,592;  -15,800;  -18,783;    0,000
331,610;   51,300;    4,083;    0,000
331,627;    7,400;   -9,807;    0,000
331,645;   31,000;   17,050;    0,000
331,662;  -11,000;  -11,250;    0,000
331,680;    2,200;   -1,603;    0,000
331,697;   -9,100;   -8,410;    0,000
331,714;    6,900;    0,227;    0,000
331,732;   12,900;    8,530;    0,000
331,749;   36,900;   11,793;    0,000
331,767;  -12,400;  -17,160;    0,000
331,784;   26,800;    7,633;    0,000
331,801;    7,400;   -1,533;    0,000
331,819;   22,000;   10,583;    0,000
331,836;    6,300;  -11,117;    0,000
331,854;   20,700;    9,550;    0,000
331,871;   16,000;    6,897;    0,000
331,888;   24,600;   11,167;    0,000
331,906;    2,500;  -13,357;    0,000
331,923;   12,600;    0,460;    0,000
331,941;   27,800;   -4,887;    0,000
331,958;   28,000;    5,743;    0,000
331,975;   32,000;    2,243;    0,000
331,993;   90,100;   29,260;    0,000
332,010;  -18,400;  -11,963;    0,000
332,027;    7,900;    4,117;    0,000
332,045;   29,300;   -2,090;    0,000
332,062;    2,300;  -10,080;    0,000
332,080;   11,300;    0,990;    0,000
332,097;   45,200;    8,847;    0,000
332,114;   13,900;   -4,183;    0,000
332,132;    8,500;   -1,653;    0,000
332,149;  -14,900;  -13,003;    0,000
332,166;   15,800;    3,233;    0,000
332,184;   15,900;  -10,223;    0,000
332,201;   22,500;    8,447;    0,000
332,218;   10,300;   -1,880;    0,000
332,236;   34,000;   13,413;    0,000
332,253;  -20,800;  -23,903;    0,000
332,270;   11,400;   -0,467;    0,000
332,288;   -9,000;   -8,237;    0,000
332,305;   28,100;    8,867;    0,000
332,322;   15,600;   -0,817;    0,000
332,340;   22,800;    0,697;    0,000
332,357;   27,000;    6,067;    0,000
332,374;   67,200;   22,283;    0,000
332,392;    6,000;  -11,703;    0,000
332,409;   42,000;    8,923;    0,000
332,426;   24,800;    0,507;    0,000
332,444;   21,800;   -3,033;    0,000
332,461;    6,000;   -9,197;    0,000
332,478;   17,000;   -9,627;    0,000
332,496;  -10,800;   -6,687;    0,000
332,513;   22,300;    6,567;    0,000
332,530;  -27,900;  -18,200;    0,000
332,547;   15,600;    1,507;    0,000
332,565;   -2,800;  -15,087;    0,000
332,582;   42,900;   19,860;    0,000
332,599;   -0,900;   -6,417;    0,000
332,617;   38,200;    6,927;    0,000
332,634;   33,100;   -3,573;    0,000
332,651;  -13,400;  -10,890;    0,000
332,668;    5,400;  -10,553;    0,000
332,686;   12,600;    1,160;    0,000
332,703;   18,800;    9,307;    0,000
332,720;  -23,500;  -17,237;    0,000
332,738;    8,100;  -10,663;    0,000
332,755;   56,100;   18,890;    0,000
332,772;   64,200;   14,717;    0,000
332,789;   13,300;   -9,927;    0,000
332,807;   41,600;    5,933;    0,000
332,824;   18,100;    1,827;    0,000
332,841;   20,800;    2,650;    0,000
332,858;   12,300;   14,897;    0,000
332,876;   -9,600;  -10,517;    0,000
332,893;   15,200;    1,760;    0,000
332,910;   79,500;   37,617;    0,000
332,927;   -5,700;   -0,250;    0,000
332,945;   25,700;    6,130;    0,000
332,962;  -11,900;  -11,663;    0,000
332,979;    0,500;   -8,007;    0,000
332,996;   21,100;    1,957;    0,000
333,014;   29,000;    2,410;    0,000
333,031;    2,000;   -9,437;    0,000
333,048;   62,800;   19,663;    0,000
333,065;    8,400;    0,397;    0,000
333,082;   -9,200;  -10,313;    0,000
333,100;   14,000;    0,373;    0,000
333,117;   -0,900;   -4,707;    0,000
333,134;   35,400;    4,480;    0,000
333,151;    5,700;   -6,430;    0,000
333,168;   28,300;   20,893;    0,000
333,186;   22,100;   12,447;    0,000
333,203;   10,600;    2,080;    0,000
333,220;   30,500;    7,607;    0,000
333,237;   17,200;    0,807;    0,000
333,254;   34,500;    9,500;    0,000
333,272;   28,900;   10,847;    0,000
333,289;  -40,400;  -14,570;    0,000
333,306;   -1,400;   -1,337;    0,000
333,323;  -34,700;  -32,940;    0,000
333,340;   51,900;   13,223;    0,000
333,358;  -11,600;  -12,880;    0,000
333,375;   39,900;   -1,650;    0,000
333,392;   -7,100;  -16,410;    0,000
333,409;   18,800;   -1,147;    0,000
333,426;   22,100;    2,430;    0,000
333,443;   54,500;   22,103;    0,000
333,461;   45,000;   15,407;    0,000
333,478;  -17,900;   -6,660;    0,000
333,495;   25,100;  -11,467;    0,000
333,512;   71,700;   19,050;    0,000
333,529;    0,700;   -2,240;    0,000
333,546;   37,300;   18,950;    0,000
333,563;    4,100;   -5,990;    0,000
333,581;   22,000;    4,927;    0,000
333,598;  -29,200;  -18,097;    0,000
333,615;   -1,000;   -5,437;    0,000
333,632;   32,900;   13,330;    0,000
333,649;   21,900;    2,657;    0,000
333,666;   56,800;   15,093;    0,000
333,683;   38,200;   14,633;    0,000
333,701;   17,800;   -0,230;    0,000
333,718;   36,800;   16,070;    0,000
333,735;   18,600;    2,387;    0,000
333,752;    0,300;   -2,853;    0,000
333,769;   38,200;   -1,097;    0,000
333,786;    3,100;   -0,050;    0,000
333,803;  -24,400;  -16,890;    0,000
333,820;   30,900;    4,970;    0,000
333,838;  -15,800;  -15,110;    0,000
333,855;   -0,900;   -3,207;    0,000
333,872;   55,400;   -2,860;    0,000
333,889;   43,000;   23,573;    0,000
333,906;   -3,400;   -1,137;    0,000
333,923;   32,100;    5,520;    0,000
333,940;   15,600;    8,310;    0,000
333,957;   51,000;   10,610;    0,000
333,974;   29,900;    3,437;    0,000
333,991;   36,000;   10,077;    0,000
334,008;   58,700;   16,720;    0,000
334,026;   24,400;   15,417;    0,000
334,043;  -25,800;  -19,180;    0,000
334,060;   38,000;   16,140;    0,000
334,077;   33,700;    2,730;    0,000
334,094;   19,500;   -3,293;    0,000
334,111;   25,600;    0,417;    0,000
334,128;   23,400;   -3,227;    0,000
334,145;   66,400;   39,583;    0,000
334,162;   29,200;   10,660;    0,000
334,179;   22,100;   -7,773;    0,000
334,196;   -1,200;   -1,890;    0,000
334,213;    5,700;   -8,597;    0,000
334,230;   14,200;   14,993;    0,000
334,247;   20,300;    3,820;    0,000
334,264;   38,300;    8,327;    0,000
334,281;   12,300;    1,833;    0,000
334,298;   22,600;    8,950;    0,000
334,316;   -2,200;   -6,127;    0,000
334,333;   -0,700;   -6,890;    0,000
334,350;   10,000;   -3,200;    0,000
334,367;   10,500;   -5,550;    0,000
334,384;   11,500;   -5,960;    0,000
334,401;   21,400;    3,883;    0,000
334,418;  -22,800;  -17,767;    0,000
334,435;   33,000;   12,690;    0,000
334,452;   32,100;    6,477;    0,000
334,469;   35,200;   16,410;    0,000
334,486;   15,200;   -4,993;    0,000
334,503;   55,400;   11,360;    0,000
334,520;  -10,900;   -8,687;    0,000
334,537;   46,500;   25,620;    0,000
334,554;    3,500;   -9,470;    0,000
334,571;   30,500;   10,743;    0,000
334,588;   20,900;  -12,353;    0,000
334,605;   37,000;    0,870;    0,000
334,622;   22,500;    0,460;    0,000
334,639;   63,700;   16,507;    0,000
334,656;    2,100;  -17,977;    0,000
334,673;   95,600;   31,840;    0,000
334,690;   28,100;   -1,497;    0,000
334,707;   21,100;   -1,407;    0,000
334,724;   14,400;   -4,040;    0,000
334,741;  -10,600;   -9,480;    0,000
334,758;    0,800;   -7,307;    0,000
334,775;   27,700;    1,553;    0,000
334,792;   22,700;   -6,207;    0,000
334,809;   48,200;   19,073;    0,000
334,825;   24,500;   -0,017;    0,000
334,842;   29,500;    8,753;    0,000
334,859;   42,600;    4,713;    0,000
334,876;   77,200;   22,160;    0,000
334,893;   22,500;    3,940;    0,000
334,910;   -8,200;    2,303;    0,000
334,927;   22,700;   -1,053;    0,000
334,944;   32,500;    4,053;    0,000
334,961;  -12,400;  -10,017;    0,000
334,978;   43,800;   17,810;    0,000
334,995;   18,800;   -1,627;    0,000
335,012;   -4,500;    5,897;    0,000
335,029;   18,300;    7,290;    0,000
335,046;  -12,400;  -13,750;    0,000
335,063;   68,400;   21,813;    0,000
335,080;   44,100;   18,693;    0,000
335,097;  -16,400;  -17,463;    0,000
335,113;    5,800;   -3,533;    0,000
335,130;   -2,900;  -18,843;    0,000
335,147;   56,200;   34,683;    0,000
335,164;  -10,500;   -8,050;    0,000
335,181;   21,100;    0,023;    0,000
335,198;  -44,000;  -22,247;    0,000
335,215;   36,900;    3,950;    0,000
335,232;   36,400;    8,057;    0,000
335,249;   42,400;    7,200;    0,000
335,266;    5,400;   -1,023;    0,000
335,283;   -1,100;    0,647;    0,000
335,299;   41,500;   17,110;    0,000
335,316;    2,300;    1,790;    0,000
335,333;  -49,800;  -18,550;    0,000
335,350;   43,400;   20,547;    0,000
335,367;   48,300;   10,263;    0,000
335,384;    9,000;   -1,343;    0,000
335,401;  -28,500;  -21,317;    0,000
335,418;   44,900;   12,620;    0,000
335,434;   16,300;   -4,833;    0,000
335,451;   75,500;   19,627;    0,000
335,468;   46,800;   -2,043;    0,000
335,485;   52,700;    2,843;    0,000
335,502;   32,800;  -11,980;    0,000
335,519;    1,900;   -6,017;    0,000
335,536;   25,300;    7,307;    0,000
335,552;   45,300;   14,557;    0,000
335,569;    9,000;   -6,067;    0,000
335,586;   11,900;   -2,970;    0,000
335,603;   19,100;   -1,437;    0,000
335,620;    5,300;   -3,890;    0,000
335,637;   38,700;   11,863;    0,000
335,654;   14,800;   -1,147;    0,000
335,670;   -0,100;    0,473;    0,000
335,687;   27,800;    0,190;    0,000
335,704;   20,300;   -5,787;    0,000
335,721;    6,400;    2,260;    0,000
335,738;   22,400;   -1,130;    0,000
335,755;    1,300;   -6,003;    0,000
335,771;  -11,300;  -12,847;    0,000
335,788;    9,500;   -5,033;    0,000
335,805;   13,300;   -5,240;    0,000
335,822;   -8,700;   -1,080;    0,000
335,839;  -22,300;  -20,140;    0,000
335,855;  -14,700;  -19,700;    0,000
335,872;  -36,900;  -21,577;    0,000
335,889;   33,400;    6,337;    0,000
335,906;   -4,800;   -2,433;    0,000
335,923;   11,600;   -0,073;    0,000
335,939;  -12,500;  -16,900;    0,000
335,956;   60,100;    9,320;    0,000
335,973;   24,400;    4,223;    0,000
335,990;  198,400;   84,920;    0,000
336,007;    9,000;  -10,383;    0,000
336,023;   54,000;   27,453;    0,000
336,040;  -12,200;   -4,533;    0,000
336,057;   31,000;    7,677;    0,000
336,074;   -5,500;   -4,243;    0,000
336,090;   10,400;   15,270;    0,000
336,107;  -28,400;  -10,117;    0,000
336,124;   -7,100;  -14,493;    0,000
336,141;    0,700;   -4,617;    0,000
336,158;   36,200;   12,613;    0,000
336,174;   28,200;   -0,760;    0,000
336,191;   15,900;    1,197;    0,000
336,208;    8,800;  -11,010;    0,000
336,225;   44,500;   21,037;    0,000
336,241;  -18,200;   -2,247;    0,000
336,258;   48,800;   29,367;    0,000
336,275;  -24,700;  -26,683;    0,000
336,292;    6,600;   -1,267;    0,000
336,308;  -55,500;  -16,240;    0,000
336,325;   23,400;    5,737;    0,000
336,342;    4,400;   -4,613;    0,000
336,358;   43,800;   10,057;    0,000
336,375;   60,700;   -2,947;    0,000
336,392;  -25,100;  -10,007;    0,000
336,409;  -22,600;  -17,597;    0,000
336,425;   34,500;   17,757;    0,000
336,442;   12,300;   -6,440;    0,000
336,459;    6,700;   -3,680;    0,000
336,476;   26,000;    8,563;    0,000
336,492;   34,700;    8,133;    0,000
336,509;   26,900;   -0,510;    0,000
336,526;   12,700;    7,247;    0,000
336,542;   23,300;  -12,370;    0,000
336,559;   39,900;    4,410;    0,000
336,576;   -3,200;  -13,133;    0,000
336,592;   14,000;    7,940;    0,000
336,609;    3,500;   -2,047;    0,000
336,626;   42,300;   11,120;    0,000
336,643;  -11,400;   -4,157;    0,000
336,659;   19,100;    4,343;    0,000
336,676;   -6,500;  -14,150;    0,000
336,693;   56,200;   28,170;    0,000
336,709;  -14,200;   -0,817;    0,000
336,726;   21,800;   10,013;    0,000
336,743;    3,300;   -5,753;    0,000
336,759;   17,600;   -6,810;    0,000
336,776;  -21,400;   -8,650;    0,000
336,793;   10,100;   -5,160;    0,000
336,809;  -13,800;  -11,110;    0,000
336,826;   18,600;    2,427;    0,000
336,843;   -0,700;   -1,217;    0,000
336,859;   13,900;    6,623;    0,000
336,876;   12,000;  -13,713;    0,000
336,893;  -29,600;   -9,567;    0,000
336,909;  -24,000;   -6,573;    0,000
336,926;   70,100;   21,103;    0,000
336,942;   13,100;    8,450;    0,000
336,959;   76,000;   21,160;    0,000
336,976;   26,800;    0,787;    0,000
336,992;   -1,200;   -2,550;    0,000
337,009;    1,600;   -0,073;    0,000
337,026;   31,900;    3,633;    0,000
337,042;   -2,000;   -5,527;    0,000
337,059;   21,100;    6,850;    0,000
337,076;   36,700;    6,363;    0,000
337,092;    5,200;   -6,473;    0,000
337,109;   19,100;   -3,233;    0,000
337,125;   11,300;   10,223;    0,000
337,142;  -34,200;  -10,407;    0,000
337,159;   51,300;   16,697;    0,000
337,175;   40,000;    7,530;    0,000
337,192;   19,300;    6,047;    0,000
337,208;   24,800;   11,247;    0,000
337,225;   72,600;   25,643;    0,000
337,242;  -10,200;  -14,723;    0,000
337,258;   17,200;    1,120;    0,000
337,275;    6,700;   -5,000;    0,000
337,291;  -27,400;   -4,440;    0,000
337,308;  -20,300;   -8,333;    0,000
337,325;   40,300;   12,743;    0,000
337,341;    9,500;   -5,867;    0,000
337,358;   29,000;    7,757;    0,000
337,374;   42,400;   11,943;    0,000
337,391;   48,000;   16,203;    0,000
337,407;   19,800;   -2,793;    0,000
337,424;  -14,400;   -3,233;    0,000
337,441;   20,200;    5,093;    0,000
337,457;   27,500;    3,177;    0,000
337,474;    2,400;   -8,267;    0,000
337,490;    0,100;    6,937;    0,000
337,507;  -24,600;  -22,597;    0,000
337,523;   50,900;   13,813;    0,000
337,540;  -11,900;  -17,357;    0,000
337,556;   46,200;    8,117;    0,000
337,573;   17,700;   -8,267;    0,000
337,590;  -16,100;  -12,717;    0,000
337,606;  -22,300;   -8,760;    0,000
337,623;   23,900;    4,983;    0,000
337,639;    2,700;   -5,033;    0,000
337,656;    7,100;   -9,233;    0,000
337,672;   25,100;   -3,097;    0,000
337,689;   58,900;   13,213;    0,000
337,705;  -19,700;  -11,843;    0,000
337,722;   56,600;   19,393;    0,000
337,738;   41,100;    7,143;    0,000
337,755;   -3,600;  -11,587;    0,000
337,771;   36,800;    4,440;    0,000
337,788;   18,900;    2,360;    0,000
337,804;   19,200;    2,327;    0,000
337,821;   53,800;   12,567;    0,000
337,837;  -11,800;  -10,890;    0,000
337,854;   33,000;    4,480;    0,000
337,870;  -22,500;  -20,917;    0,000
337,887;   48,200;    7,363;    0,000
337,903;   13,400;  -17,617;    0,000
337,920;   29,100;    7,423;    0,000
337,936;   25,800;  -14,063;    0,000
337,953;   17,500;   11,203;    0,000
337,969;   26,300;    6,493;    0,000
337,986;   34,500;   14,267;    0,000
338,002;  -21,000;  -16,880;    0,000
338,019;   35,900;    5,763;    0,000
338,035;   -1,400;   -0,697;    0,000
338,052;    3,500;   -7,690;    0,000
338,068;   55,000;   23,140;    0,000
338,085;   42,400;    6,800;    0,000
338,101;  -33,800;  -24,240;    0,000
338,118;    3,000;   -2,840;    0,000
338,134;   65,200;   20,403;    0,000
338,150;   20,300;    9,500;    0,000
338,167;  -12,400;  -22,037;    0,000
338,183;   38,500;   13,970;    0,000
338,200;    1,500;   -1,260;    0,000
338,216;    4,300;   -4,943;    0,000
338,233;    9,100;   -9,453;    0,000
338,249;   24,900;    9,463;    0,000
338,266;    4,400;   -2,587;    0,000
338,282;   24,900;   10,177;    0,000
338,298;   23,400;   -0,137;    0,000
338,315;   26,200;    4,490;    0,000
338,331;  -21,600;  -22,287;    0,000
338,348;    6,000;   -1,427;    0,000
338,364;  -13,700;  -23,380;    0,000
338,381;   16,900;    3,533;    0,000
338,397;  -45,500;  -28,327;    0,000
338,413;   34,800;    8,707;    0,000
338,430;    1,500;   -8,220;    0,000
338,446;   45,700;   -2,360;    0,000
338,463;  -25,100;  -24,987;    0,000
338,479;   45,300;    7,943;    0,000
338,495;    8,600;   -8,460;    0,000
338,512;   36,000;    6,817;    0,000
338,528;   15,000;  -10,860;    0,000
338,545;   31,600;    7,163;    0,000
338,561;   57,800;    4,717;    0,000
338,577;   14,200;    1,223;    0,000
338,594;   -6,000;  -11,907;    0,000
338,610;   41,500;    8,200;    0,000
338,627;   -8,700;  -15,840;    0,000
338,643;   33,700;   -2,120;    0,000
338,659;   38,900;   17,957;    0,000
338,676;   18,900;    1,533;    0,000
338,692;   42,500;    7,353;    0,000
338,708;   -4,700;  -11,127;    0,000
338,725;  -28,500;  -31,267;    0,000
338,741;   68,400;   17,777;    0,000
338,758;   32,900;    1,183;    0,000
338,774;    1,600;   -4,023;    0,000
338,790;   39,400;   -6,963;    0,000
338,807;   58,700;   13,697;    0,000
338,823;   29,500;  -11,877;    0,000
338,839;   32,300;    2,120;    0,000
338,856;   22,900;  -15,517;    0,000
338,872;  120,200;   31,440;    0,000
338,888;   14,900;  -15,280;    0,000
338,905;   48,100;    7,840;    0,000
338,921;   15,400;   -6,450;    0,000
338,937;   26,500;   -4,580;    0,000
338,954;   83,600;   14,527;    0,000
338,970;   59,800;   11,753;    0,000
338,986;   36,900;  -18,467;    0,000
339,003;   86,800;   11,630;    0,000
339,019;   41,200;  -15,827;    0,000
339,035;   75,500;    7,143;    0,000
339,052;   52,400;   -3,270;    0,000
339,068;   45,700;   -5,267;    0,000
339,084;   39,600;   -1,903;    0,000
339,101;   94,800;   16,293;    0,000
339,117;   14,400;  -14,220;    0,000
339,133;   75,000;   16,987;    0,000
339,149;   24,400;  -21,903;    0,000
339,166;  113,100;    6,703;    0,000
339,182;   53,100;  -22,323;    0,000
339,198;   89,600;    7,153;    0,000
339,215;   62,000;  -12,337;    0,000
339,231;  113,200;   17,753;    0,000
339,247;   49,200;  -14,603;    0,000
339,264;   87,700;    7,687;    0,000
339,280;  107,200;   21,940;    0,000
339,296;   71,100;   -1,183;    0,000
339,312;   79,500;   -5,263;    0,000
339,329;   51,100;   -4,920;    0,000
339,345;   64,200;    1,137;    0,000
339,361;   23,900;   -4,467;    0,000
339,377;   47,400;   -7,597;    0,000
339,394;  100,500;   12,147;    0,000
339,410;   45,000;   -7,103;    0,000
339,426;   72,600;    3,683;    0,000
339,442;   62,700;  -15,497;    0,000
339,459;  111,900;    5,193;    0,000
339,475;   16,100;  -16,697;    0,000
339,491;   59,300;    1,287;    0,000
339,507;   75,200;    2,747;    0,000
339,524;   88,200;   -4,073;    0,000
339,540;   33,100;   -9,453;    0,000
339,556;   29,500;   -6,227;    0,000
339,572;   37,500;  -10,383;    0,000
339,589;   78,400;    2,053;    0,000
339,605;  123,600;   15,313;    0,000
339,621;   68,400;   12,973;    0,000
339,637;   44,400;    1,363;    0,000
339,653;   55,400;    7,423;    0,000
339,670;   43,200;   14,200;    0,000
339,686;   57,200;   -1,477;    0,000
339,702;  -23,100;  -17,363;    0,000
339,718;   92,100;   15,860;    0,000
339,735;   52,300;    5,873;    0,000
339,751;   69,800;    8,233;    0,000
339,767;   28,700;   -9,840;    0,000
339,783;   62,900;    0,637;    0,000
339,799;   10,400;  -10,380;    0,000
339,816;   19,200;    0,800;    0,000
339,832;   78,300;    1,503;    0,000
339,848;   23,300;    3,160;    0,000
339,864;   57,900;    0,897;    0,000
339,880;   43,400;    4,713;    0,000
339,896;   30,400;   -3,190;    0,000
339,913;    3,000;   -9,377;    0,000
339,929;   18,700;   -8,700;    0,000
339,945;   77,800;   13,577;    0,000
339,961;   91,300;   21,423;    0,000
339,977;   39,800;   -1,847;    0,000
339,994;   39,800;  -10,693;    0,000
340,010;   91,900;   12,660;    0,000
340,026;   12,000;  -20,903;    0,000
340,042;   62,100;   10,170;    0,000
340,058;   39,100;  -11,090;    0,000
340,074;   90,400;    6,750;    0,000
340,090;   41,500;  -11,967;    0,000
340,107;   79,600;    2,427;    0,000
340,123;   77,800;    7,923;    0,000
340,139;  112,300;   11,180;    0,000
340,155;   55,800;  -17,797;    0,000
340,171;  138,400;   11,550;    0,000
340,187;  127,400;   -0,923;    0,000
340,203;  198,400;   21,703;    0,000
340,220;  232,100;  -21,540;    0,000
340,236;  481,600;   24,900;    0,000
340,252;  664,100;   -8,067;    0,000
340,268; 1318,800;   12,377;    0,000
340,284; 3201,100;   -7,670;    0,000
340,300; 7738,100;   21,483;    0,000
340,316;17888,900;    0,257;    0,000
340,332;38087,400;   13,157;    0,000
340,349;61165,200;   -7,793;    0,000
340,365;64575,600;   54,273;    0,000
340,381;50197,400;    0,647;    0,000
340,397;26188,600;   -4,787;    0,000
340,413;13540,800;   -7,107;    0,000
340,429; 7278,900;    3,010;    0,000
340,445; 3583,200;    9,773;    0,000
340,461; 2242,600;   19,293;    0,000
340,477; 1432,000;   -4,837;    0,000
340,493;  869,100;  -10,357;    0,000
340,509;  574,800;  -13,927;    0,000
340,526;  488,300;    9,623;    0,000
340,542;  391,100;  -11,633;    0,000
340,558;  354,700;   13,243;    0,000
340,574;  281,300;   -5,920;    0,000
340,590;  283,900;    7,260;    0,000
340,606;  237,900;  -13,873;    0,000
340,622;  243,400;    4,773;    0,000
340,638;  179,700;   -6,127;    0,000
340,654;  181,300;   15,573;    0,000
340,670;  141,500;  -14,517;    0,000
340,686;  156,800;  -10,703;    0,000
340,702;  160,900;   -2,960;    0,000
340,718;  144,100;   -1,253;    0,000
340,734;  144,600;    6,267;    0,000
340,750;  134,300;    3,510;    0,000
340,766;  107,300;  -10,057;    0,000
340,782;  108,600;   -2,527;    0,000
340,798;  144,000;    4,243;    0,000
340,815;  170,900;   15,417;    0,000
340,831;  118,900;    6,690;    0,000
340,847;  113,800;    6,693;    0,000
340,863;   91,400;   -3,023;    0,000
340,879;   79,400;   -1,137;    0,000
340,895;  106,400;   -1,253;    0,000
340,911;   95,600;   13,487;    0,000
340,927;  111,000;    9,480;    0,000
340,943;   80,900;   -6,817;    0,000
340,959;   80,200;  -12,587;    0,000
340,975;   97,800;   15,697;    0,000
340,991;   64,200;   -2,937;    0,000
341,007;   72,500;    9,370;    0,000
341,023;   73,900;    3,227;    0,000
341,039;   38,800;   -6,353;    0,000
341,055;    7,600;  -15,843;    0,000
341,071;   62,700;    4,813;    0,000
341,087;   44,400;   -5,760;    0,000
341,103;   92,300;   15,653;    0,000
341,119;   88,800;    7,213;    0,000
341,135;   69,100;    5,677;    0,000
341,151;   91,100;    1,430;    0,000
341,167;   91,300;   18,817;    0,000
341,183;   82,500;   -0,587;    0,000
341,199;   68,700;    5,953;    0,000
341,215;   65,300;   -2,710;    0,000
341,230;  129,000;   15,797;    0,000
341,246;   63,400;  -12,497;    0,000
341,262;  180,500;   43,407;    0,000
341,278;   78,200;   -6,893;    0,000
341,294;  119,800;   11,240;    0,000
341,310;   86,200;   -2,423;    0,000
341,326;   92,700;    7,267;    0,000
341,342;   99,900;   11,590;    0,000
341,358;  111,600;   11,953;    0,000
341,374;   11,900;  -26,847;    0,000
341,390;   71,900;   15,293;    0,000
341,406;   60,700;    0,370;    0,000
341,422;   58,500;    5,570;    0,000
341,438;   28,200;  -14,190;    0,000
341,454;  111,400;   26,127;    0,000
341,470;   93,500;    3,490;    0,000
341,486;   64,800;   -0,920;    0,000
341,502;   31,200;  -14,347;    0,000
341,517;   89,200;   21,633;    0,000
341,533;   52,600;    6,587;    0,000
341,549;   86,300;   11,707;    0,000
341,565;   70,000;    0,410;    0,000
341,581;   95,800;   14,900;    0,000
341,597;  109,100;   12,067;    0,000
341,613;   48,500;   -3,947;    0,000
341,629;   93,400;  -11,347;    0,000
341,645;   93,700;    3,333;    0,000
341,661;   71,300;   -1,460;    0,000
341,676;   31,800;   -3,490;    0,000
341,692;   23,500;  -16,207;    0,000
341,708;   78,300;   17,327;    0,000
341,724;   33,000;   -5,970;    0,000
341,740;   33,100;   -5,347;    0,000
341,756;   64,500;   -6,060;    0,000
341,772;   90,500;   21,873;    0,000
341,788;   54,700;   11,713;    0,000
341,804;   41,000;    8,660;    0,000
341,819;   20,600;   -1,777;    0,000
341,835;   66,300;    5,247;    0,000
341,851;   50,800;   -7,697;    0,000
341,867;   28,600;    3,313;    0,000
341,883;   19,000;   -6,417;    0,000
341,899;   58,600;    9,630;    0,000
341,915;   30,400;   -1,040;    0,000
341,930;   69,700;   10,570;    0,000
341,946;   85,400;   21,043;    0,000
341,962;   46,800;   12,827;    0,000
341,978;   15,000;  -11,717;    0,000
341,994;   39,500;   14,117;    0,000
342,010;   33,600;   -4,137;    0,000
342,025;   11,300;   -1,793;    0,000
342,041;   40,800;    2,723;    0,000
342,057;   42,300;    5,450;    0,000
342,073;    1,200;  -10,437;    0,000
342,089;   21,300;    5,057;    0,000
342,105;   26,000;    3,050;    0,000
342,120;   15,000;    6,873;    0,000
342,136;   58,600;    4,870;    0,000
342,152;    1,800;    1,330;    0,000
342,168;   -7,500;  -10,400;    0,000
342,184;   14,700;   -1,237;    0,000
342,200;   24,400;    8,747;    0,000
